image_dir,target
ISIC_6379790,0
ISIC_1371195,0
ISIC_3902917,0
ISIC_0884000,0
ISIC_9639931,0
ISIC_0527593,0
ISIC_9227392,0
ISIC_9208261,0
ISIC_7222465,0
ISIC_9528732,0
ISIC_1170134,0
ISIC_9320310,0
ISIC_0166935,0
ISIC_6566304,0
ISIC_4099950,0
ISIC_9270335,0
ISIC_6306333,0
ISIC_5198347,0
ISIC_4296616,0
ISIC_6000655,0
ISIC_1496482,0
ISIC_9024078,0
ISIC_4305951,0
ISIC_2574344,0
ISIC_1048741,0
ISIC_3996106,0
ISIC_0257755,0
ISIC_4281113,0
ISIC_9889475,0
ISIC_3721600,0
ISIC_9837030,0
ISIC_2053045,0
ISIC_9889373,0
ISIC_8104064,0
ISIC_9634018,0
ISIC_2228271,0
ISIC_2633745,0
ISIC_7821457,0
ISIC_5048124,0
ISIC_9395707,0
ISIC_2287066,0
ISIC_8304448,0
ISIC_6827929,0
ISIC_4197781,0
ISIC_8967057,0
ISIC_8779202,0
ISIC_0185051,0
ISIC_1294049,0
ISIC_9088917,0
ISIC_7557455,0
ISIC_6119386,0
ISIC_3037952,0
ISIC_9208953,0
ISIC_1750424,0
ISIC_2727016,0
ISIC_7334758,0
ISIC_6296285,0
ISIC_3640598,0
ISIC_1891515,0
ISIC_6553951,0
ISIC_6312488,0
ISIC_3951020,0
ISIC_8070555,0
ISIC_1844671,0
ISIC_1637671,0
ISIC_1603509,0
ISIC_8738797,0
ISIC_3222960,0
ISIC_4741420,0
ISIC_6292603,0
ISIC_0552953,0
ISIC_6527285,0
ISIC_0156642,0
ISIC_8199327,0
ISIC_0185135,0
ISIC_8410793,0
ISIC_5783440,0
ISIC_1037260,0
ISIC_2143352,0
ISIC_7180706,0
ISIC_1041621,0
ISIC_8762437,0
ISIC_5018620,0
ISIC_5482805,0
ISIC_8716533,0
ISIC_5602053,0
ISIC_0344052,0
ISIC_3980332,0
ISIC_5604397,0
ISIC_2195070,0
ISIC_8838213,0
ISIC_3520750,0
ISIC_3779532,0
ISIC_4409939,0
ISIC_5868698,0
ISIC_3068513,0
ISIC_4374944,0
ISIC_2144644,0
ISIC_8403824,0
ISIC_1357166,0
ISIC_3082109,0
ISIC_7167479,0
ISIC_0907214,0
ISIC_1617520,0
ISIC_6408608,0
ISIC_1412350,0
ISIC_9752914,0
ISIC_9904494,0
ISIC_2145943,0
ISIC_9071758,0
ISIC_3622055,0
ISIC_1481473,0
ISIC_3283986,0
ISIC_9571044,0
ISIC_5030416,0
ISIC_0277340,0
ISIC_1729949,0
ISIC_8024647,0
ISIC_1077375,0
ISIC_2856521,0
ISIC_3091549,0
ISIC_1083365,0
ISIC_8257692,0
ISIC_1366715,0
ISIC_3523444,0
ISIC_0285095,0
ISIC_2580667,0
ISIC_4276014,0
ISIC_7295186,0
ISIC_9822251,0
ISIC_3444893,0
ISIC_0414259,0
ISIC_1122796,0
ISIC_1273077,0
ISIC_7889231,0
ISIC_2535558,0
ISIC_5118254,0
ISIC_1257854,0
ISIC_8015427,0
ISIC_1533305,0
ISIC_8614812,0
ISIC_8014523,0
ISIC_9649863,0
ISIC_0439950,0
ISIC_4912684,0
ISIC_9764973,0
ISIC_6968269,0
ISIC_3566897,0
ISIC_9820256,0
ISIC_1611703,0
ISIC_9182272,0
ISIC_3302178,0
ISIC_6683370,0
ISIC_1715007,0
ISIC_2058516,0
ISIC_5325356,0
ISIC_9412119,0
ISIC_0294249,0
ISIC_1253009,0
ISIC_2106358,0
ISIC_4413140,0
ISIC_2629965,0
ISIC_7010626,0
ISIC_6963318,0
ISIC_2071317,0
ISIC_3970105,0
ISIC_2592034,0
ISIC_0820729,0
ISIC_7601403,0
ISIC_4006569,0
ISIC_1247773,0
ISIC_7097507,0
ISIC_0497800,0
ISIC_0153911,0
ISIC_6562871,0
ISIC_8449660,0
ISIC_8554450,0
ISIC_7255826,0
ISIC_1585370,0
ISIC_8272627,0
ISIC_5641956,0
ISIC_2324440,0
ISIC_2460823,0
ISIC_4231292,0
ISIC_0353165,0
ISIC_4314003,0
ISIC_4535099,0
ISIC_6740979,0
ISIC_6302389,0
ISIC_4127351,0
ISIC_9273777,0
ISIC_7534491,0
ISIC_6474901,0
ISIC_1225078,0
ISIC_4024141,0
ISIC_6917587,0
ISIC_8849458,0
ISIC_7178615,0
ISIC_8595896,0
ISIC_0475718,0
ISIC_7919133,0
ISIC_5133396,0
ISIC_5469457,0
ISIC_5301962,0
ISIC_1511109,0
ISIC_4688979,0
ISIC_2943089,0
ISIC_3048826,0
ISIC_3300938,0
ISIC_9026387,0
ISIC_0708011,0
ISIC_3880938,0
ISIC_7963914,0
ISIC_0399051,0
ISIC_1006874,0
ISIC_3193768,0
ISIC_0561873,0
ISIC_4411925,0
ISIC_1061363,0
ISIC_5359353,0
ISIC_4311858,0
ISIC_5978562,0
ISIC_5189963,0
ISIC_7078487,0
ISIC_3304345,0
ISIC_6356803,0
ISIC_3484701,0
ISIC_3274023,0
ISIC_5712974,0
ISIC_0197584,0
ISIC_1859531,0
ISIC_5957307,0
ISIC_9417173,0
ISIC_6988438,0
ISIC_7619734,0
ISIC_5891242,0
ISIC_1180551,0
ISIC_0389955,0
ISIC_4969221,0
ISIC_8592235,0
ISIC_0914920,0
ISIC_1114860,0
ISIC_3239455,0
ISIC_6651721,0
ISIC_8786693,0
ISIC_0811783,0
ISIC_7030404,0
ISIC_3933658,0
ISIC_2887897,0
ISIC_2647269,0
ISIC_5747367,0
ISIC_0753656,0
ISIC_7667157,0
ISIC_6324423,0
ISIC_2772217,0
ISIC_1024677,0
ISIC_8321316,0
ISIC_1393528,0
ISIC_5573695,0
ISIC_2691209,0
ISIC_4172804,0
ISIC_1883008,0
ISIC_0832651,0
ISIC_6974286,0
ISIC_6505551,0
ISIC_3440178,0
ISIC_0819729,0
ISIC_7555839,0
ISIC_7641075,0
ISIC_1068489,0
ISIC_0939648,0
ISIC_4892823,0
ISIC_9484908,0
ISIC_3879564,0
ISIC_5910413,0
ISIC_5144082,0
ISIC_4733622,0
ISIC_1836687,0
ISIC_3788766,0
ISIC_0765658,0
ISIC_6280523,0
ISIC_2415030,0
ISIC_8207186,0
ISIC_9933790,0
ISIC_9642076,0
ISIC_3809612,0
ISIC_0239178,0
ISIC_7225978,0
ISIC_8841738,0
ISIC_1075654,0
ISIC_7478025,0
ISIC_7302456,0
ISIC_0255796,0
ISIC_1984557,0
ISIC_3742633,0
ISIC_3008539,0
ISIC_1088705,0
ISIC_0762262,0
ISIC_0907518,0
ISIC_3577410,0
ISIC_1056868,0
ISIC_5714201,0
ISIC_3423704,0
ISIC_2553976,0
ISIC_6711312,0
ISIC_2042797,0
ISIC_3623368,0
ISIC_0509247,0
ISIC_2684246,0
ISIC_0615782,0
ISIC_3357584,0
ISIC_1210893,0
ISIC_3735572,0
ISIC_6616415,0
ISIC_1054090,0
ISIC_3976463,0
ISIC_0927719,0
ISIC_3683402,0
ISIC_4082303,0
ISIC_4534433,0
ISIC_9303849,0
ISIC_1922234,0
ISIC_6391978,0
ISIC_4096832,0
ISIC_1912589,0
ISIC_9673053,0
ISIC_1171704,0
ISIC_7275674,0
ISIC_3389696,0
ISIC_3161186,0
ISIC_1823608,0
ISIC_6427086,0
ISIC_6200373,0
ISIC_4536154,0
ISIC_3680503,0
ISIC_9584866,0
ISIC_4576846,0
ISIC_0512005,0
ISIC_9065762,0
ISIC_2569851,0
ISIC_1258756,0
ISIC_3452564,0
ISIC_0465018,0
ISIC_4851652,0
ISIC_9829781,0
ISIC_0490442,0
ISIC_7829299,0
ISIC_8244932,0
ISIC_3274103,0
ISIC_6500094,0
ISIC_2845758,0
ISIC_1533383,0
ISIC_9787633,0
ISIC_8295152,0
ISIC_6061549,0
ISIC_4112409,0
ISIC_6868966,0
ISIC_8044983,0
ISIC_7013005,0
ISIC_4525084,0
ISIC_3143245,0
ISIC_0239597,0
ISIC_8564527,0
ISIC_7641231,0
ISIC_0780259,0
ISIC_1526593,0
ISIC_3858405,0
ISIC_4448959,0
ISIC_6970607,0
ISIC_7106848,0
ISIC_9868319,0
ISIC_2847358,0
ISIC_2256461,0
ISIC_8696075,0
ISIC_8742407,0
ISIC_6918302,0
ISIC_3768397,0
ISIC_3876629,0
ISIC_7787473,0
ISIC_5037740,0
ISIC_0938927,0
ISIC_0680599,0
ISIC_1326483,0
ISIC_0561846,0
ISIC_6306962,0
ISIC_9699728,0
ISIC_6025043,0
ISIC_0934204,0
ISIC_6511816,0
ISIC_9160237,0
ISIC_2736625,0
ISIC_3529443,0
ISIC_0626815,0
ISIC_5468824,0
ISIC_4400397,0
ISIC_9072309,0
ISIC_5481242,0
ISIC_0594534,0
ISIC_0634521,0
ISIC_9182492,0
ISIC_7461985,0
ISIC_5679004,0
ISIC_2032923,0
ISIC_4667889,0
ISIC_1569403,0
ISIC_5192265,0
ISIC_7683965,0
ISIC_2587913,0
ISIC_0230564,0
ISIC_8363485,0
ISIC_9658175,0
ISIC_6418410,0
ISIC_6131393,0
ISIC_1985209,0
ISIC_6041880,0
ISIC_9773404,0
ISIC_1570390,0
ISIC_4596182,0
ISIC_2070595,0
ISIC_0159568,0
ISIC_8279476,0
ISIC_7338250,0
ISIC_2507761,0
ISIC_3994250,0
ISIC_2496831,0
ISIC_1259537,0
ISIC_7049334,0
ISIC_4211868,0
ISIC_0413512,0
ISIC_0952665,0
ISIC_6043051,0
ISIC_5750242,0
ISIC_5179497,0
ISIC_6984959,0
ISIC_8130862,0
ISIC_6027459,0
ISIC_4418259,0
ISIC_9918584,0
ISIC_3526122,0
ISIC_7274080,0
ISIC_1265653,0
ISIC_1229835,0
ISIC_6350508,0
ISIC_1267108,0
ISIC_8278517,0
ISIC_8120765,0
ISIC_1246334,0
ISIC_7866488,0
ISIC_3007232,0
ISIC_7011835,0
ISIC_9152321,0
ISIC_0893399,0
ISIC_9566426,0
ISIC_4329176,0
ISIC_2322347,0
ISIC_4993799,0
ISIC_9747249,0
ISIC_5552664,0
ISIC_4466975,0
ISIC_7803948,0
ISIC_2388001,0
ISIC_0523247,0
ISIC_0651760,0
ISIC_8161874,0
ISIC_9328512,0
ISIC_0430904,0
ISIC_4046055,0
ISIC_1514364,0
ISIC_9994390,0
ISIC_4490219,0
ISIC_7975613,0
ISIC_7150493,0
ISIC_2366172,0
ISIC_5960732,0
ISIC_8818102,0
ISIC_3941554,0
ISIC_4217963,0
ISIC_0667763,0
ISIC_9496738,0
ISIC_4375862,0
ISIC_2841861,0
ISIC_3408383,0
ISIC_9799596,0
ISIC_2928868,0
ISIC_6498790,0
ISIC_5482819,0
ISIC_1520342,0
ISIC_6352997,0
ISIC_9683672,0
ISIC_4147328,0
ISIC_0340995,0
ISIC_7703614,0
ISIC_2246839,0
ISIC_4593940,0
ISIC_5583016,0
ISIC_2969968,0
ISIC_5526369,0
ISIC_1022958,0
ISIC_0182020,0
ISIC_0259179,0
ISIC_6529819,0
ISIC_4435776,0
ISIC_0173213,0
ISIC_2275181,0
ISIC_4489625,0
ISIC_4973549,0
ISIC_0522974,0
ISIC_8902080,0
ISIC_4748023,0
ISIC_6976570,0
ISIC_1546811,0
ISIC_7268123,0
ISIC_3255427,0
ISIC_3039519,0
ISIC_1363299,0
ISIC_2758999,0
ISIC_1029550,0
ISIC_0287510,0
ISIC_2761854,0
ISIC_9905633,0
ISIC_0174527,0
ISIC_7165819,0
ISIC_0813423,0
ISIC_3260211,0
ISIC_6901670,0
ISIC_4603054,0
ISIC_3862621,0
ISIC_0974833,0
ISIC_5342109,0
ISIC_9345892,0
ISIC_7215208,0
ISIC_0773907,0
ISIC_6712464,0
ISIC_7708554,0
ISIC_0165273,0
ISIC_4269227,0
ISIC_0754586,0
ISIC_4762906,0
ISIC_9209515,0
ISIC_0667149,0
ISIC_1209492,0
ISIC_0282040,0
ISIC_7683437,0
ISIC_7187577,0
ISIC_6232156,0
ISIC_5874721,0
ISIC_0334101,0
ISIC_8746257,0
ISIC_7625857,0
ISIC_7196094,0
ISIC_9094201,0
ISIC_5541513,0
ISIC_1850483,0
ISIC_7161069,0
ISIC_6857334,0
ISIC_4163930,0
ISIC_0258821,0
ISIC_1911390,0
ISIC_8138302,0
ISIC_7580016,0
ISIC_9947369,0
ISIC_7313348,0
ISIC_8751393,0
ISIC_8375123,0
ISIC_6352858,0
ISIC_9115855,0
ISIC_1497992,0
ISIC_9345063,0
ISIC_0594695,0
ISIC_9695809,0
ISIC_3118576,0
ISIC_3686800,0
ISIC_0322371,0
ISIC_2037202,0
ISIC_9659306,0
ISIC_4553571,0
ISIC_0725958,0
ISIC_5467675,0
ISIC_2571343,0
ISIC_8650516,0
ISIC_3115419,0
ISIC_7548923,0
ISIC_6665312,0
ISIC_6272249,0
ISIC_8275353,0
ISIC_1843497,0
ISIC_6916924,0
ISIC_4193594,0
ISIC_0951438,0
ISIC_6481264,0
ISIC_2159788,0
ISIC_3396790,0
ISIC_9068100,0
ISIC_1716193,0
ISIC_7991784,0
ISIC_7685144,0
ISIC_4306308,0
ISIC_7492374,0
ISIC_3278148,0
ISIC_0156772,0
ISIC_3914140,0
ISIC_3769485,0
ISIC_0987523,0
ISIC_5485142,0
ISIC_1482710,0
ISIC_9835931,0
ISIC_4957315,0
ISIC_3154716,0
ISIC_6970181,0
ISIC_7068573,0
ISIC_2590278,0
ISIC_3252522,0
ISIC_3971625,0
ISIC_6603154,0
ISIC_1243184,0
ISIC_8188175,0
ISIC_1166446,0
ISIC_2786383,0
ISIC_0596524,0
ISIC_3969181,0
ISIC_3692341,0
ISIC_3312574,0
ISIC_4320994,0
ISIC_8013179,0
ISIC_1218931,0
ISIC_4822442,0
ISIC_1084452,0
ISIC_4103653,0
ISIC_5090146,0
ISIC_1590814,0
ISIC_9886689,0
ISIC_4083947,0
ISIC_7024619,0
ISIC_9065461,0
ISIC_4354857,0
ISIC_1595103,0
ISIC_1363051,0
ISIC_3734292,0
ISIC_7799692,0
ISIC_3676639,0
ISIC_7225725,0
ISIC_1578811,0
ISIC_7517082,0
ISIC_5844037,0
ISIC_1593260,0
ISIC_4602691,0
ISIC_5551801,0
ISIC_8651078,0
ISIC_9143077,0
ISIC_4823052,0
ISIC_9407034,0
ISIC_7379446,0
ISIC_7951035,0
ISIC_6479999,0
ISIC_2945891,0
ISIC_1641476,0
ISIC_6724095,0
ISIC_6134226,0
ISIC_6203128,0
ISIC_1914419,0
ISIC_8843949,0
ISIC_2582493,0
ISIC_0749263,0
ISIC_6932951,0
ISIC_0385627,0
ISIC_4453489,0
ISIC_1085285,0
ISIC_6783285,0
ISIC_9581645,0
ISIC_5722914,0
ISIC_8966194,0
ISIC_3453832,0
ISIC_8565325,0
ISIC_6665515,0
ISIC_9766238,0
ISIC_2262146,0
ISIC_6830414,0
ISIC_9438607,0
ISIC_7534551,0
ISIC_6356861,0
ISIC_4891233,0
ISIC_3378314,0
ISIC_4985369,0
ISIC_0249269,0
ISIC_1546653,0
ISIC_9942427,0
ISIC_8523488,0
ISIC_6777986,0
ISIC_6211633,0
ISIC_8073310,0
ISIC_4859011,0
ISIC_5798331,0
ISIC_0933647,0
ISIC_1978947,0
ISIC_6509261,0
ISIC_3397377,0
ISIC_6550925,0
ISIC_5621546,0
ISIC_9742104,0
ISIC_9619162,0
ISIC_2253931,0
ISIC_9385014,0
ISIC_0640895,0
ISIC_8292122,0
ISIC_9351196,0
ISIC_6704036,0
ISIC_5568525,0
ISIC_5107655,0
ISIC_9345669,0
ISIC_3680069,0
ISIC_3680358,0
ISIC_8782134,0
ISIC_2734817,0
ISIC_5851666,0
ISIC_5242698,0
ISIC_6549150,0
ISIC_4426345,0
ISIC_7646953,0
ISIC_8657132,0
ISIC_7365615,0
ISIC_4933119,0
ISIC_6159276,0
ISIC_0872477,0
ISIC_7492471,0
ISIC_8248109,0
ISIC_6416127,0
ISIC_5886468,0
ISIC_4567607,0
ISIC_4936702,0
ISIC_5645187,0
ISIC_7757763,0
ISIC_5014516,0
ISIC_5382385,0
ISIC_5335139,0
ISIC_3687166,0
ISIC_2638310,0
ISIC_7139346,0
ISIC_5272837,0
ISIC_3023452,0
ISIC_7901002,0
ISIC_5288559,0
ISIC_0249560,0
ISIC_4429297,0
ISIC_1546020,0
ISIC_1323043,0
ISIC_8849004,0
ISIC_9737305,0
ISIC_9566964,0
ISIC_5764552,0
ISIC_5588968,0
ISIC_8087219,0
ISIC_6863895,0
ISIC_4032636,0
ISIC_5198439,0
ISIC_8096904,0
ISIC_9838878,0
ISIC_5459256,0
ISIC_3296981,0
ISIC_4442983,0
ISIC_4545751,0
ISIC_6390738,0
ISIC_2811564,0
ISIC_6985996,0
ISIC_1585919,0
ISIC_8097600,0
ISIC_7769639,0
ISIC_8877755,0
ISIC_9718067,0
ISIC_2053051,0
ISIC_0880405,0
ISIC_2222091,0
ISIC_6052860,0
ISIC_5138700,0
ISIC_0834335,0
ISIC_6931712,0
ISIC_2493376,0
ISIC_6228471,0
ISIC_3332756,0
ISIC_9625117,0
ISIC_7628328,0
ISIC_9011134,0
ISIC_4419431,0
ISIC_6815524,0
ISIC_5087395,0
ISIC_5119269,0
ISIC_8134515,0
ISIC_9445441,0
ISIC_3933364,0
ISIC_8009079,0
ISIC_0218747,0
ISIC_3823732,0
ISIC_8224371,0
ISIC_2792035,0
ISIC_6831788,0
ISIC_8199467,0
ISIC_9013998,0
ISIC_7798048,0
ISIC_0728291,0
ISIC_9450541,0
ISIC_2919624,0
ISIC_3108147,0
ISIC_6381090,0
ISIC_7487195,0
ISIC_8495497,0
ISIC_4044272,0
ISIC_2482427,0
ISIC_1948097,0
ISIC_6444989,0
ISIC_1838904,0
ISIC_3978040,0
ISIC_1973320,0
ISIC_5549712,0
ISIC_9977672,0
ISIC_9105258,0
ISIC_2818474,0
ISIC_9488163,0
ISIC_5055404,0
ISIC_3568064,0
ISIC_2968542,0
ISIC_6841218,0
ISIC_6487577,0
ISIC_2842898,0
ISIC_3366683,0
ISIC_6291051,0
ISIC_7724039,0
ISIC_6952816,0
ISIC_4036600,0
ISIC_9699087,0
ISIC_9143795,0
ISIC_2914880,0
ISIC_6188574,0
ISIC_3556174,0
ISIC_4693693,0
ISIC_8998431,0
ISIC_1541716,0
ISIC_6593484,0
ISIC_9540352,0
ISIC_4009855,0
ISIC_2210513,0
ISIC_4315613,0
ISIC_8279558,0
ISIC_7991740,0
ISIC_6293227,0
ISIC_3975607,0
ISIC_2075564,0
ISIC_9590331,0
ISIC_6384997,0
ISIC_7091750,0
ISIC_2175934,0
ISIC_7001063,0
ISIC_1122524,0
ISIC_3557706,0
ISIC_6647130,0
ISIC_8480063,0
ISIC_8887095,0
ISIC_9159093,0
ISIC_9537698,0
ISIC_7601936,0
ISIC_1795502,0
ISIC_5561459,0
ISIC_6189200,0
ISIC_0440848,0
ISIC_2215371,0
ISIC_8114263,0
ISIC_8775181,0
ISIC_2577147,0
ISIC_3480565,0
ISIC_0727016,0
ISIC_6851189,0
ISIC_1077822,0
ISIC_6830549,0
ISIC_1511913,0
ISIC_2878344,0
ISIC_6347764,0
ISIC_0748377,0
ISIC_8051015,0
ISIC_9884145,0
ISIC_6522402,0
ISIC_0439726,0
ISIC_2208668,0
ISIC_5490673,0
ISIC_6901611,0
ISIC_2942057,0
ISIC_1453671,0
ISIC_2445971,0
ISIC_9858643,0
ISIC_4755260,0
ISIC_2913019,0
ISIC_7254389,0
ISIC_6437637,0
ISIC_8754690,0
ISIC_5380827,0
ISIC_9365475,0
ISIC_7593561,0
ISIC_2041385,0
ISIC_0193920,0
ISIC_2189426,0
ISIC_8591425,0
ISIC_0332865,0
ISIC_5297103,0
ISIC_3065175,0
ISIC_0334153,0
ISIC_3564461,0
ISIC_7999682,0
ISIC_1469380,0
ISIC_9896801,0
ISIC_0149698,0
ISIC_3136263,0
ISIC_9268137,0
ISIC_4558701,0
ISIC_1399765,0
ISIC_7145302,0
ISIC_6826864,0
ISIC_5900953,0
ISIC_2657946,0
ISIC_3245980,0
ISIC_7918717,0
ISIC_8412514,0
ISIC_7264203,0
ISIC_7737874,0
ISIC_9331983,0
ISIC_3303961,0
ISIC_9594280,0
ISIC_5004681,0
ISIC_3183210,0
ISIC_5866523,0
ISIC_8526982,0
ISIC_6557642,0
ISIC_7621283,0
ISIC_4224064,0
ISIC_0757401,0
ISIC_8001757,0
ISIC_0871833,0
ISIC_6578522,0
ISIC_0765632,0
ISIC_6140723,0
ISIC_2418954,0
ISIC_2087446,0
ISIC_8736590,0
ISIC_3633436,0
ISIC_4540903,0
ISIC_7489108,0
ISIC_3366103,0
ISIC_7381172,0
ISIC_4195837,0
ISIC_2250587,0
ISIC_9798990,0
ISIC_3802785,0
ISIC_2338392,0
ISIC_0998651,0
ISIC_0982543,0
ISIC_9107811,0
ISIC_9135251,0
ISIC_5988336,0
ISIC_7039745,0
ISIC_1684266,0
ISIC_2325383,0
ISIC_3883100,0
ISIC_8800200,0
ISIC_8475025,0
ISIC_1383620,0
ISIC_5828564,0
ISIC_1485969,0
ISIC_8012279,0
ISIC_5588819,0
ISIC_1172952,0
ISIC_9823606,0
ISIC_2480608,0
ISIC_7743794,0
ISIC_4054195,0
ISIC_6185146,0
ISIC_2552833,0
ISIC_7954359,0
ISIC_3932935,0
ISIC_4191663,0
ISIC_6340792,0
ISIC_1969199,0
ISIC_1434362,0
ISIC_3610750,0
ISIC_4562725,0
ISIC_7508527,0
ISIC_7408392,0
ISIC_0333589,0
ISIC_8466805,0
ISIC_8758963,0
ISIC_9103090,0
ISIC_5872498,0
ISIC_3706506,0
ISIC_9631972,0
ISIC_7918608,0
ISIC_3081844,0
ISIC_3458173,0
ISIC_0803154,0
ISIC_2712018,0
ISIC_2166661,0
ISIC_6979710,0
ISIC_5561988,0
ISIC_3302044,0
ISIC_8392065,0
ISIC_8834282,0
ISIC_5093799,0
ISIC_5012435,0
ISIC_9585534,0
ISIC_7281308,0
ISIC_6369963,0
ISIC_6535381,0
ISIC_4863236,0
ISIC_3978732,0
ISIC_5117658,0
ISIC_3899323,0
ISIC_8101146,0
ISIC_4243947,0
ISIC_5606693,0
ISIC_2519916,0
ISIC_8717495,0
ISIC_3861214,0
ISIC_9929097,0
ISIC_7557932,0
ISIC_0781315,0
ISIC_4577414,0
ISIC_5369680,0
ISIC_3392276,0
ISIC_3428317,0
ISIC_4872791,0
ISIC_4739527,0
ISIC_6270513,0
ISIC_9366210,0
ISIC_3904828,0
ISIC_8249766,0
ISIC_4645788,0
ISIC_0675785,0
ISIC_5979771,0
ISIC_6927689,0
ISIC_8232451,0
ISIC_5709145,0
ISIC_9540613,0
ISIC_6051431,0
ISIC_6319587,0
ISIC_9750403,0
ISIC_5981087,0
ISIC_0347984,0
ISIC_7603831,0
ISIC_1388032,0
ISIC_5379122,0
ISIC_3099438,0
ISIC_7933945,0
ISIC_9223890,0
ISIC_2058126,0
ISIC_3932232,0
ISIC_3090246,0
ISIC_3134070,0
ISIC_8712921,0
ISIC_9140871,0
ISIC_0568867,0
ISIC_4963405,0
ISIC_7758102,0
ISIC_5029679,0
ISIC_5050702,0
ISIC_1393849,0
ISIC_9176160,0
ISIC_2994772,0
ISIC_7909436,0
ISIC_4111260,0
ISIC_8510741,0
ISIC_2928278,0
ISIC_5651731,0
ISIC_8523777,0
ISIC_2269117,0
ISIC_8168507,0
ISIC_4622159,0
ISIC_2740756,0
ISIC_9538671,0
ISIC_6528080,0
ISIC_3068575,0
ISIC_1719523,0
ISIC_3966761,0
ISIC_2716574,0
ISIC_1389620,0
ISIC_8335398,0
ISIC_2077460,0
ISIC_5139028,0
ISIC_0490714,0
ISIC_8058717,0
ISIC_1265427,0
ISIC_8055250,0
ISIC_2778247,0
ISIC_2843206,0
ISIC_7222438,0
ISIC_3880459,0
ISIC_6783107,0
ISIC_7208412,0
ISIC_7718877,0
ISIC_0302804,0
ISIC_4857770,0
ISIC_9455150,0
ISIC_3475142,0
ISIC_4248524,0
ISIC_7044173,0
ISIC_9254136,0
ISIC_0159782,0
ISIC_0393088,0
ISIC_7755241,0
ISIC_6110309,0
ISIC_1387589,0
ISIC_2623016,0
ISIC_4788878,0
ISIC_5790534,0
ISIC_7288949,0
ISIC_9989485,0
ISIC_2673586,0
ISIC_1454176,0
ISIC_8307569,0
ISIC_3378115,0
ISIC_0228659,0
ISIC_8005302,0
ISIC_2682861,0
ISIC_7231443,0
ISIC_8857492,0
ISIC_9837324,0
ISIC_9896454,0
ISIC_9326674,0
ISIC_5939646,0
ISIC_3390118,0
ISIC_4992554,0
ISIC_7602949,0
ISIC_8451130,0
ISIC_7016839,0
ISIC_7548405,0
ISIC_3626811,0
ISIC_3901421,0
ISIC_0454594,0
ISIC_8865595,0
ISIC_3909443,0
ISIC_0711820,0
ISIC_8932755,0
ISIC_4461610,0
ISIC_6153896,0
ISIC_9808161,0
ISIC_8989283,0
ISIC_9172559,0
ISIC_7961805,0
ISIC_6801988,0
ISIC_6341670,0
ISIC_4446879,0
ISIC_6786759,0
ISIC_5702549,0
ISIC_6352401,0
ISIC_4378851,0
ISIC_7687375,0
ISIC_8150300,0
ISIC_8806180,0
ISIC_1937869,0
ISIC_6588881,0
ISIC_5951430,0
ISIC_6288718,0
ISIC_2623538,0
ISIC_5297660,0
ISIC_1926656,0
ISIC_0442837,0
ISIC_5804606,0
ISIC_1994455,0
ISIC_1944783,0
ISIC_5721677,0
ISIC_3169133,0
ISIC_4525700,0
ISIC_4560763,0
ISIC_1718403,0
ISIC_8935984,0
ISIC_3337833,0
ISIC_5569568,0
ISIC_5105824,0
ISIC_6868834,0
ISIC_9375324,0
ISIC_8986997,0
ISIC_1807307,0
ISIC_7014368,0
ISIC_5802598,0
ISIC_8430704,0
ISIC_3663340,0
ISIC_7737316,0
ISIC_8086499,0
ISIC_0868656,0
ISIC_4212184,0
ISIC_8622204,0
ISIC_0882619,0
ISIC_0644970,0
ISIC_0268701,0
ISIC_7991932,0
ISIC_9870313,0
ISIC_6843464,0
ISIC_9650685,0
ISIC_8867565,0
ISIC_1410927,0
ISIC_3950408,0
ISIC_5135858,0
ISIC_4833061,0
ISIC_4836901,0
ISIC_7728520,0
ISIC_9598638,0
ISIC_9352060,0
ISIC_4768236,0
ISIC_1187983,0
ISIC_5173343,0
ISIC_3076237,0
ISIC_5593286,0
ISIC_5032938,0
ISIC_1017159,0
ISIC_3326306,0
ISIC_0765585,0
ISIC_6376803,0
ISIC_2495644,0
ISIC_9176489,0
ISIC_8380039,0
ISIC_0695029,0
ISIC_0428482,0
ISIC_6963954,0
ISIC_1922657,0
ISIC_5306427,0
ISIC_8433548,0
ISIC_5518557,0
ISIC_6342060,0
ISIC_1912518,0
ISIC_4117215,0
ISIC_4088647,0
ISIC_1116949,0
ISIC_5787278,0
ISIC_9965174,0
ISIC_0192893,0
ISIC_6378766,0
ISIC_9834369,0
ISIC_7034769,0
ISIC_7595351,0
ISIC_8971137,0
ISIC_5772144,0
ISIC_7806776,0
ISIC_2031794,0
ISIC_6698186,0
ISIC_8187997,0
ISIC_8776363,0
ISIC_3077696,0
ISIC_1207456,0
ISIC_4832620,0
ISIC_9973526,0
ISIC_0575072,0
ISIC_7712980,0
ISIC_5693881,0
ISIC_4353963,0
ISIC_5637192,0
ISIC_6737576,0
ISIC_8794221,0
ISIC_1920685,0
ISIC_3420287,0
ISIC_5540913,0
ISIC_4038618,0
ISIC_0692478,0
ISIC_4386659,0
ISIC_3536880,0
ISIC_2568224,0
ISIC_7748144,0
ISIC_2259861,0
ISIC_7411108,0
ISIC_5627928,0
ISIC_7531073,0
ISIC_7826316,0
ISIC_2248305,0
ISIC_0926728,0
ISIC_4084523,0
ISIC_6051605,0
ISIC_3698568,0
ISIC_6008380,0
ISIC_1161591,0
ISIC_9560639,0
